Product Name,Colors,Pic urls,Prod care
BOSS x Matteo Berrettini water-repellent twill cap,White,"https://images.hugoboss.com/is/image/boss/hbeu50508983_100_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508983_100_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508983_100_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508983_100_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508983_100_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Cotton-twill cap with printed logo,"Dark Blue ,Light Beige","https://images.hugoboss.com/is/image/boss/hbeu50505834_403_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505834_403_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505834_403_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505834_403_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505834_403_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Cotton-twill six-panel cap with embroidered logo,"Light Blue ,Dark Blue ,Green ,Beige ,Light Brown ,White ,White ,Black","https://images.hugoboss.com/is/image/boss/hbeu50495121_480_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495121_480_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495121_480_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495121_480_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495121_480_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Italian-made bow tie in silk jacquard,Black,"https://images.hugoboss.com/is/image/boss/hbeu50480280_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480280_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480280_001_250?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480280_001_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480280_001_210?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Chemical dry cleaning P"
A5 notebook in blue faux leather,Blue,"https://images.hugoboss.com/is/image/boss/hbeu58109488_999_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109488_999_201?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109488_999_202?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109488_999_240?wid=768&qlt=80",
Cotton-twill cap with logo label,"Black ,White","https://images.hugoboss.com/is/image/boss/hbeu50506053_001_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506053_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506053_001_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506053_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506053_001_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
A5 notepad paper refill,Black,"https://images.hugoboss.com/is/image/boss/hbeu58063124_100_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58063124_100_240?wid=768&qlt=80",
Leather trifold wallet with embossed logo and coin pocket,Black,"https://images.hugoboss.com/is/image/boss/hbeu50470436_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470436_001_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470436_001_201?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50470436_001_241?wid=768&qlt=80",
Black A5 notebook and brass fountain pen set,Black,https://images.hugoboss.com/is/image/boss/hbeu58131035_999_200?wid=768&qlt=80,
A6 notebook in navy faux leather with elasticated band,Dark Blue,"https://images.hugoboss.com/is/image/boss/hbeu58109530_999_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109530_999_201?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109530_999_202?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109530_999_240?wid=768&qlt=80",
Bucket hat in cotton twill with red logo label,Black,"https://images.hugoboss.com/is/image/boss/hbeu50496443_001_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496443_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496443_001_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496443_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496443_001_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Water-repellent six-panel cap with metal logo,"Black ,Yellow ,Blue","https://images.hugoboss.com/is/image/boss/hbeu50508002_001_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508002_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508002_001_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508002_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508002_001_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Fringed wool scarf with embroidered logo,Black,"https://images.hugoboss.com/is/image/boss/hbeu50500441_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500441_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500441_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500441_001_240?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
A5 navy faux-leather notepad,Dark Blue,"https://images.hugoboss.com/is/image/boss/hbeu58103581_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58103581_001_201?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58103581_001_202?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58103581_001_240?wid=768&qlt=80",
Cotton-twill cap with embroidered logo,Black,"https://images.hugoboss.com/is/image/boss/hbeu50513381_001_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513381_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513381_001_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513381_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513381_001_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Mesh-bracelet watch with blue patterned dial,Silver,"https://images.hugoboss.com/is/image/boss/hbeu58130066_999_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58130066_999_220?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58130066_999_210?wid=768&qlt=80",
Italian-leather belt with signature-stripe keeper trim,Black,"https://images.hugoboss.com/is/image/boss/hbeu50486839_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50486839_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50486839_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50486839_001_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50486839_001_241?wid=768&qlt=80",
Cotton-twill cap with tonal logo patch,"Dark Blue ,light pink ,Red ,Light Beige ,Light Brown ,Black","https://images.hugoboss.com/is/image/boss/hbeu50507880_404_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_404_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_404_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_404_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_404_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Leather card holder with logo lettering,,"https://images.hugoboss.com/is/image/boss/hbeu50517236_210_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517236_210_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517236_210_241?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517236_210_201?wid=768&qlt=80",
Black-acetate sunglasses with layered temples,Black,"https://images.hugoboss.com/is/image/boss/hbeu58127217_999_220?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58127217_999_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58127217_999_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58127217_999_210?wid=768&qlt=80",
Cotton-blend cap with embroidered double monogram,"Beige ,Black","https://images.hugoboss.com/is/image/boss/hbeu50520812_260_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520812_260_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520812_260_245?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Italian-made pocket square in silk jacquard,White,"https://images.hugoboss.com/is/image/boss/hbeu50494356_101_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494356_101_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494356_101_201?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494356_101_240?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
Cotton-twill cap with tonal logo patch,"Red ,light pink ,Dark Blue ,Light Beige ,Light Brown ,Black","https://images.hugoboss.com/is/image/boss/hbeu50507880_647_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_647_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_647_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_647_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_647_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Cotton-twill cap with embroidered logo and snap closure,"Light Green ,Pink ,Light Beige","https://images.hugoboss.com/is/image/boss/hbeu50496033_307_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496033_307_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496033_307_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496033_307_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496033_307_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Silk-jacquard tie with micro pattern,,"https://images.hugoboss.com/is/image/boss/hbeu50511435_601_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511435_601_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511435_601_250?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511435_601_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511435_601_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511435_601_241?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
Silk-blend tie with jacquard pattern,,"https://images.hugoboss.com/is/image/boss/hbeu50509054_405_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509054_405_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509054_405_250?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509054_405_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509054_405_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509054_405_241?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
A6 notebook in black faux leather with elasticated band,Black,"https://images.hugoboss.com/is/image/boss/hbeu58109531_999_202?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109531_999_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109531_999_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58109531_999_201?wid=768&qlt=80",
Silk-jacquard tie with modern pattern,,"https://images.hugoboss.com/is/image/boss/hbeu50509025_693_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509025_693_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509025_693_250?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509025_693_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509025_693_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509025_693_241?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
Faux-leather card holder with money clip,Black,"https://images.hugoboss.com/is/image/boss/hbeu50512120_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512120_001_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512120_001_241?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512120_001_201?wid=768&qlt=80",
Silk-jacquard tie with all-over micro pattern,,"https://images.hugoboss.com/is/image/boss/hbeu50511236_404_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511236_404_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511236_404_250?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511236_404_240?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
Yoga mat with signature-stripe strap,Dark Grey,"https://images.hugoboss.com/is/image/boss/hbeu58122608_999_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58122608_999_240?wid=768&qlt=80",
Black-plated chronograph watch with perforated leather strap,Black,"https://images.hugoboss.com/is/image/boss/hbeu58115461_999_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58115461_999_220?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58115461_999_210?wid=768&qlt=80",
Knitted beanie hat with logo detail,"Black ,light pink ,White","https://images.hugoboss.com/is/image/boss/hbeu50496012_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496012_001_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496012_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496012_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496012_001_240?wid=768&qlt=80","40°C very mild wash , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Gentle chemical dry cleaning P"
Silk pocket square with border and logo,White / Black,"https://images.hugoboss.com/is/image/boss/hbeu50504969_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504969_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504969_001_201?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504969_001_240?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
Stretch-jersey cap with decorative reflective logo,Black,"https://images.hugoboss.com/is/image/boss/hbeu50505826_001_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505826_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505826_001_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505826_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505826_001_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Porsche x BOSS cotton-twill cap with dual-branded patch,Dark Blue,"https://images.hugoboss.com/is/image/boss/hbeu50509029_404_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509029_404_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509029_404_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509029_404_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509029_404_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Silk bow tie and cummerbund gift set,Black,"https://images.hugoboss.com/is/image/boss/hbeu50480282_001_250?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480282_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480282_001_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480282_001_210?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50480282_001_350?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Chemical dry cleaning P"
Cotton-twill cap with tonal logo patch,"Light Beige ,light pink ,Red ,Dark Blue ,Light Brown ,Black","https://images.hugoboss.com/is/image/boss/hbeu50507880_271_230?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_271_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_271_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_271_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507880_271_300?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Square cufflinks with enamel core and logo,,"https://images.hugoboss.com/is/image/boss/hbeu50494873_002_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494873_002_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494873_002_210?wid=768&qlt=80",
Camel A5 conference folder in pebble-textured faux leather,Brown,"https://images.hugoboss.com/is/image/boss/hbeu58131043_999_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58131043_999_201?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu58131043_999_240?wid=768&qlt=80",
Silk-blend tie with all-over jacquard pattern,,"https://images.hugoboss.com/is/image/boss/hbeu50512631_276_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512631_276_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512631_276_250?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512631_276_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512631_276_245?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512631_276_241?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
